cnpj,nome,uf,city,ibge,bairro,cnae_match,match,tier,method,addr_sim,name_sim,tp_id,tp_name
48657503000160,PLAY CLUB,PE,Olinda,2609600,PEIXINHOS,principal,1,media,nome+rua,100,100,cc3aec29-750e-4e2a-8f10-c77367b1ca34,PLAY CLUB
48662003000117,IBIZA LOUNGE BAR POWER FITNES,MA,Parnarama,2107803,AGROVEMA,principal,0,,,,,,
48674327000175,,BA,Fátima,2910750,CENTRO,principal,0,,,,,,
48678400000187,A G FIT,CE,Iguatu,2305506,CAJUEIRO,principal,0,,,,,,
43876817000130,ESTIMULARE EMS CENTRO DE TREINAMENTO FISICO LTDA,GO,Mineiros,5213103,LOTEAMENTO CAMBAUVA,principal,0,,,,,,
48688415000126,PINHO ASSESSORIA,SP,São Paulo,3550308,SANTO AMARO,principal,0,,,,,,
48690774000118,APOENA BODY HEALTH,MG,Indianópolis,3130705,CENTRO,principal,0,,,,,,
48692229000160,CLINICA REALINHAR,MG,Sete Lagoas,3167202,PROGRESSO,secundario,0,,,,,,
48692780000104,CT DIEGO HENRIQUE,PR,Ponta Grossa,4119905,DONA LUÍZA,secundario,0,,,,,,
48693344000150,,SP,Praia Grande,3541000,AVIACAO,principal,0,,,,,,
48697509000161,,RS,São José do Inhacorá,4318499,CENTRO,principal,0,,,,,,
48701453000171,,AL,Monteirópolis,2705408,CENTRO,principal,0,,,,,,
48704932000141,ALPHA SPACE ACADEMIA,MG,Presidente Olegário,3153400,PLANALTO,principal,0,,,,,,
48706149000117,CLINICA & ESTUDIO DE PILATES BIANCA MELO,PE,São Joaquim do Monte,2613305,CENTRO,principal,0,,,,,,
48708562000110,,MG,Governador Valadares,3127701,CIDADE NOVA,principal,0,,,,,,
48709599000163,BIOFISIO + ESPACO INTEGRADO,SC,Tangará,4217907,CENTRO,secundario,0,,,,,,
48712062000152,LA VITA FITNESS,RS,Pareci Novo,4314035,CENTRO,principal,0,,,,,,
48714056000134,GUIODAY ACADEMIA LTDA,SP,Matão,3529302,JARDIM BUSCARDI,principal,0,,,,,,
48714784000146,,SC,Orleans,4211702,RIO BELO,principal,0,,,,,,
48727148000159,ACADEMIA FFIT,PE,Caruaru,2604106,NOVA CARUARU,principal,0,,,,,,
48143290000159,KORP,MG,Itaúna,3133808,RESIDENCIAL VEREDAS,principal,0,,,,,,
48364832000113,,SP,Mogi das Cruzes,3530607,VILA NANCY,principal,0,,,,,,
48741088000129,NOVA RADIT MURIAE,MG,Muriaé,3143906,BARRA,principal,0,,,,,,
48747625000148,CORPO EM MOVIMENTO,GO,Trindade,5221403,SETOR MAYSA,secundario,0,,,,,,
48749209000189,J & M ESPACO FITNESS,MG,Tumiritinga,3169505,CENTRO,principal,0,,,,,,
48751976000122,GREENLIFE KENNEDY,CE,Fortaleza,2304400,PRESIDENTE KENNEDY,principal,0,,,,,,
48753338000140,SOULBIKE,RS,Porto Alegre,4314902,AUXILIADORA,principal,0,,,,,,
48755320000188,FE FISIO KIDS,SP,São Paulo,3550308,BRAS,secundario,0,,,,,,
48768459000166,CHARRUA BARBEL & FITNES - NITEROI,RS,Canoas,4304606,NITEROI,principal,0,,,,,,
48769390000195,FORCA T,PE,Timbaúba,2615300,JARDIM GUARANI,principal,0,,,,,,
48777790000142,,ES,Vitória,3205309,JARDIM CAMBURI,principal,0,,,,,,
48780809000100,H.M TENNIS,SP,Ribeirão Preto,3543402,NOVA ALIANCA,secundario,0,,,,,,
48783851000184,PAPELARIA L & R,MG,Santa Bárbara do Monte Verde,3157278,CENTRO,secundario,0,,,,,,
48784043000131,HR FITNESS,PB,Mato Grosso,2509370,CENTRO,principal,0,,,,,,
24361144000212,CENTRO DE TREINAMENTO HARDFIT,SP,Martinópolis,3529203,CENTRO,principal,0,,,,,,
48792165000170,GABRIELI MOSER CENTRO DE ATENDIMENTO FISIOTERAPEUTICO E,SC,Cunha Porã,4204707,CENTRO,secundario,0,,,,,,
48792714000106,EXCELLENCE PERFORMANCE,GO,Rio Verde,5218805,SETOR CENTRAL,principal,0,,,,,,
48792945000110,RELOAD,ES,Vila Velha,3205200,PRAIA DA COSTA,secundario,0,,,,,,
48793654000146,STUDIO DE PILATES E FISIOTERAPIA JANE PAIVA,RJ,Nova Iguaçu,3303500,MARAPICU,secundario,0,,,,,,
48807698000188,AGREGAR,GO,Cezarina,5205455,VILA CALANDIA,principal,0,,,,,,
48808903000120,LIVRE PERSONAL SENIOR,MS,Campo Grande,5002704,VILA CARLOTA,principal,0,,,,,,
48817447000184,,SP,Sumaré,3552403,RESIDENCIAL PORTAL BORDON II,principal,0,,,,,,
48818304000197,,SP,Santa Bárbara d'Oeste,3545803,RESERVA CENTENARIA,principal,0,,,,,,
48821715000131,TEXFIT,SP,Barueri,3505708,CENTRO,principal,1,alta,num+rua+nome,100,100,9e3e513b-d9b6-46ee-83a2-8d91f2f4e7e9,TEXFIT
48830009000156,FELIPE MODESTO STUDIO TRAINER,BA,Cruz das Almas,2909802,ASSEMBLEIA,principal,0,,,,,,
29945684000267,CASA VIDA FISIOTERAPIA,RJ,Teresópolis,3305802,AGRIOES,secundario,0,,,,,,
48834042000154,ACADEMIA AD3,SC,Brusque,4202909,GUARANI - URBANO,principal,0,,,,,,
48838373000162,IFL - MEDICAL GROUP,PI,Simplício Mendes,2210805,CENTRO,secundario,0,,,,,,
48847178000107,TOP BODY FITNESS,SP,Itaquaquecetuba,3523107,JARDIM MARAGOGIPE,principal,1,alta,num+rua+nome,100,100,123c03d7-b5e2-44da-a1ee-56d2cff2e7ff,TOP BODY FITNESS
48851061000199,MOSAZO CONDICIONAMENTO FISICO,SP,São José dos Campos,3549904,JARDIM DAS INDUSTRIAS,principal,0,,,,,,
48852969000117,,RS,Sant'Ana do Livramento,4317103,WILSON,secundario,0,,,,,,
48853270000171,L R TEIXEIRA,AM,Parintins,1303403,CENTRO,secundario,0,,,,,,
48858748000156,ATLETICA SALES,AM,Manaus,1302603,CIDADE NOVA,principal,0,,,,,,
48867319000145,FIT PRO 3.0 ACADEMIA,SP,Franca,3516200,PARQUE PROGRESSO,principal,1,alta,num+rua+nome,100,100,8bdeeef4-ec9c-4eb7-82c5-7b18892f2c12,FIT PRÓ 3.0 ACADEMIA LTDA
48870975000105,FENIX FIT WBC,MG,Ubá,3169901,LOURICAL,principal,0,,,,,,
34369039002146,VIA TRAINING,RS,Porto Alegre,4314902,MENINO DEUS,secundario,0,,,,,,
48871518000127,STUDIO BEATRIZ OLIVEIRA,SP,Fernandópolis,3515509,CENTRO,principal,0,,,,,,
48876078000109,,PR,Toledo,4127700,CENTRO,principal,0,,,,,,
48876199000142,,RS,Alvorada,4300604,JARDIM ALGARVE,principal,0,,,,,,
48880664000119,,SP,Campinas,3509502,DIC III (CONJUNTO HABITACIONAL RUY NOVAES),principal,0,,,,,,
48895562000177,BOX CROSS SPARTAN,PA,Xinguara,1508407,CENTRO,principal,0,,,,,,
48896904000173,ESCOLINHA DE SPORTS PE DE MOLEQUE,MT,Pontes e Lacerda,5106752,LOTEAMENTO NOVO HORIZONTE 4,secundario,0,,,,,,
48897135000128,,SP,Itapira,3522604,VILA ESPERANCA,principal,0,,,,,,
48897874000110,HOPE CROSS TRAINING,PB,Esperança,2506004,BELEZA DOS CAMPOS,principal,0,,,,,,
48899246000173,LION CENTRO DE TREINAMENTO,RJ,Nova Friburgo,3303401,CENTRO,principal,1,alta,num+rua+nome,100,100,bb2ba120-084f-4b0e-a9c6-0ef17179ef12,Lion centro de treinamento 
48905044000197,MUSCULAR ACADEMIA,SP,Votuporanga,3557105,JARDIM BOM CLIMA,principal,0,,,,,,
44386942000125,N.C FUNCINAL & ASSESSORIA ESPORTIVA,MA,Guimarães,2104909,CENTRO,principal,0,,,,,,
48908217000120,VALERIA MOREYRA,RJ,Rio de Janeiro,3304557,RECREIO DOS BANDEIRANTES,secundario,0,,,,,,
48910899000106,LR TRAINNING,MG,Conselheiro Lafaiete,3118304,OURO VERDE,principal,1,alta,num+rua+nome,100,100,5bd292fc-d12c-4107-9937-41be58ee2a77,LR TRAINNING
48912274000183,,SP,Franca,3516200,PROLONGAMENTO VILA SANTA CRUZ,secundario,0,,,,,,
48912799000119,,SP,São Paulo,3550308,JARDIM CONSORCIO,secundario,0,,,,,,
48922486000141,,BA,Catu,2907509,CENTRO,principal,0,,,,,,
48924719000145,ASSOCIACAO MAO AMIGA - (AMA),GO,Trindade,5221403,JARDIM NOSSA SENHORA DO PERPETUO SOCORRO,secundario,0,,,,,,
48928017000130,PHYSICUS - FISIOTERAPIA E PILATES,PA,Parauapebas,1505536,NUCLEO URBANO DE CARAJAS,secundario,0,,,,,,
48936506000133,,SP,Serrana,3551504,SANTA CLARA 2,secundario,0,,,,,,
48937162000187,E18 PRATICAS DESPORTIVAS,GO,Itumbiara,5211503,PARANAIBA,secundario,0,,,,,,
48938225000110,CENTRO DO JOELHO E COLUNA,RR,Boa Vista,1400100,MECEJANA,secundario,0,,,,,,
48945003000124,LIFE FIT - STUDIO,MA,São Luís,2111300,PARQUE AURORA,principal,0,,,,,,
48946913000121,,RS,Porto Alegre,4314902,CENTRO HISTORIC,principal,0,,,,,,
48951801000169,PRIME ACADEMIA LARANJEIRAS,ES,Serra,3205002,PARQUE RESIDENCIAL LARANJEIRAS,principal,1,alta,num+rua+nome,100,100,81ef3105-fc3a-47d2-8431-3f1f351b7278,PRIME ACADEMIA LARANJEIRAS 
48952496000120,,PR,Cerro Azul,4105201,CENTRO,secundario,0,,,,,,
48957056000165,,DF,Brasília,5300108,ASA SUL,principal,0,,,,,,
48957672000116,NATACAO COM DIVERSAO,MG,Nova Lima,3144805,QUINTAS II,secundario,0,,,,,,
48958266000178,UTRAFISIO,SP,Mairinque,3528403,CENTRO,secundario,1,alta,num+rua+nome,100,100,24fe1108-a0be-43bc-b1c4-078979c44694,UTRAFISIO
48959056000102,PROJETO HARD,MG,São Geraldo,3161502,MANOEL MOREIRA,principal,0,,,,,,
48965390000160,ACADEMIA TOP FIT,PI,Santa Filomena,2209203,URBANO,principal,0,,,,,,
11831222001659,VITA,SP,São Paulo,3550308,INDIANOPOLIS,secundario,0,,,,,,
48966962000126,ESPACO EM SI,SP,São Paulo,3550308,BELA VISTA,secundario,0,,,,,,
48970275000184,SINGULAR SAUDE CLINICA INTEGRADA,MA,São Luís,2111300,RENASCENÇA,secundario,0,,,,,,
48973332000189,STUDIO POWER BELCHIOR,CE,Sobral,2312908,BELCHIOR,principal,0,,,,,,
48992550000160,,RS,Capão da Canoa,4304630,ZONA NORTE,secundario,0,,,,,,
48994625000142,,RN,Jucurutu,2406106,CENTRO,principal,0,,,,,,
43115538000235,ESSENCIAL ESPORTES E SAUDE,SP,São Paulo,3550308,JARDIM PETROPOLIS,principal,0,,,,,,
49003134000155,ACADEMIA SC,RJ,São Gonçalo,3304904,COLUBANDE,principal,0,,,,,,
49008605000118,UBERFIT GRAN VILLE,MG,Uberlândia,3170206,GRAND VILLE UBERLANDIA,principal,1,alta,num+rua+nome,100,92,6ccbdf54-f9d6-4841-a67d-66ed25c03317,UBERFIT 7 - GRAND VILLE
49034203000198,,SC,Florianópolis,4205407,PANTANO DO SUL,secundario,0,,,,,,
03795086003019,,BA,Irecê,2914604,COOPIRECE,secundario,0,,,,,,
49039358000117,PILATES BEM VIVER,RS,Porto Alegre,4314902,LOMBA PINHEIRO,principal,0,,,,,,
49049754000125,SOLARE ACADEMIA,CE,Fortaleza,2304400,VICENTE PINZON,secundario,0,,,,,,
42632339000231,VINI SALAZAR TREINAMENTO FUNCIONAL,RS,Caxias do Sul,4305108,SAO PELEGRINO,principal,0,,,,,,
49059117000130,VMC HEALTHY,SP,São Paulo,3550308,INDIANOPOLIS,secundario,0,,,,,,
49061539000140,ACADEMIA GOLDEN FITNESS GYM,SP,São Bernardo do Campo,3548708,MONTANHAO,principal,1,alta,num+rua+nome,100,100,09e2580f-f34f-4717-8dc8-2997a74068f2,ACADEMIA GOLDEN FITNESS GYM
49065587000106,BEM CRESCER PEDIATRIA,MA,Barra do Corda,2101608,CENTRO,secundario,0,,,,,,
49067094000105,,MG,Tocantins,3169000,IMPERIAL,secundario,0,,,,,,
49072123000127,HORA BOX ACADEMIA,MG,Teófilo Otoni,3168606,MARAJOARA,principal,1,alta,num+rua+nome,91,100,f7fc0e42-0740-4f27-ab27-898d11337e40,ACADEMIA HORA BOX 
49081030000169,,MG,Bambuí,3105103,CENTRO,principal,0,,,,,,
49081564000195,,SP,Carapicuíba,3510609,JARDIM DOS MANACAS,secundario,0,,,,,,
49083739000101,,RJ,Niterói,3303302,SANTA ROSA,principal,0,,,,,,
45348415000199,ESCOLA DE GINASTICA ARTISTICA ESTRELAS DE MACAE,RJ,Macaé,3302403,SOL Y MAR,secundario,0,,,,,,
49087690000157,,MG,Belo Horizonte,3106200,JOAO PINHEIRO,principal,0,,,,,,
49089796000190,ARENA DENARI,SP,São Carlos,3548906,JARDIM CRUZEIRO DO SUL,secundario,1,alta,num+rua+nome,100,100,28044dd6-8856-4c1f-9624-ce163d82fbe5, Arena Denari 
49091529000157,WINGS SPORTS,SP,São Paulo,3550308,VILA CARRAO,secundario,0,,,,,,
49114736000180,CT 081,PE,Recife,2611606,CASA AMARELA,principal,1,alta,num+rua+nome,100,100,8994243b-58d3-4d98-8d6f-e7af16e5f315,CT 081
49142026000163,CROSS TRAINING JUNDIAI,SP,Jundiaí,3525904,VILA SANTA MARIA,principal,1,alta,num+rua+nome,92,100,2ee43770-80ac-427d-b990-0185a03fb14a,CROSS TRAINING JUNDIAI
49142112000176,,RN,Jardim de Piranhas,2405603,CENTRO,principal,0,,,,,,
49143267000127,5 ESTRELAS ASSESSORIA ESPORTIVA,MA,São Luís,2111300,COHATRAC III,principal,0,,,,,,
49145995000178,,PR,Douradina,4107256,PARQUE AGOSTINHO II,secundario,0,,,,,,
49150601000170,SALUS ESTUDIO PERSONAL TRAINER,PA,São Miguel do Guamá,1507607,VILA NOVA,principal,0,,,,,,
49155324000198,ACADEMIA EXTREME FORCE LTDA,GO,Jaraguá,5211800,CENTRO,principal,0,,,,,,
49155637000146,ARENA MIX+FIT,RJ,São Gonçalo,3304904,RIO DO OURO,principal,0,,,,,,
49161701000100,PRIME CORE,RN,Apodi,2401008,BOA VIAGEM,principal,0,,,,,,
49166714000163,EVOLUEFIT,CE,Caririaçu,2303204,CENTRO,principal,0,,,,,,
49168714000100,INOVE ACADEMIA,PA,Novo Progresso,1505031,JARDIM PLANALTO,principal,1,media,nome+rua,100,100,40091e87-71f0-4eb5-b88f-1041f76e85b9,Inove Academia 
49169107000157,,PR,Curitiba,4106902,CAPÃO RASO,principal,0,,,,,,
49175257000173,BODYRIT,PR,Fazenda Rio Grande,4107652,EUCALIPTOS,principal,0,,,,,,
49175645000154,ESPACO MOVIMENTO,SP,Ribeirão Preto,3543402,RIBEIRANIA,secundario,0,,,,,,
49178805000119,MAGNIFCAT PILATES E FISIOTERAPIA,SP,Echaporã,3514700,CENTRO,secundario,0,,,,,,
49183255000126,,SP,Franco da Rocha,3516408,COMPANHIA FAZENDA BELEM,principal,0,,,,,,
48839592000166,BRUNA OLIVEIRA STUDIO DE PILATES,SP,Itaberá,3521705,CENTRO,secundario,0,,,,,,
49195194000117,CONTROL FIT,RS,Panambi,4313904,CENTRO,principal,1,alta,num+rua+nome,100,100,84876956-1d1c-45eb-83d6-20d370e67030,Control Fit 
49203806000176,STUDIO ZANUTTO,SP,Presidente Epitácio,3541307,CENTRO,secundario,0,,,,,,
49218447000120,EXERCITE ACADEMIA,MG,Contagem,3118601,ELDORADO,principal,1,alta,num+rua+nome,100,100,53d5fbce-1d76-474d-9876-d7a2408de52a,Exercite Academia
49220931000194,IN BALLO,MG,Patos de Minas,3148004,VILA GARCIA,principal,0,,,,,,
49223393000191,,PR,Curitiba,4106902,CAPÃO DA IMBUIA,principal,0,,,,,,
49234361000191,STUDIO LS,PE,São José do Egito,2613602,CENTRO,principal,0,,,,,,
49238423000133,UP ESTUDIO PERSONAL,PR,Campo Largo,4104204,CENTRO,principal,1,alta,num+rua+nome,100,100,e0b27e86-769a-46e8-92ad-649f0ffd9209,UP ! Estúdio Personal 
49242885000124,BELLA FITNESS,SP,Porangaba,3540507,CENTRO,principal,0,,,,,,
47128364000204,METHODE PILATES,PB,João Pessoa,2507507,TAMBAU,secundario,0,,,,,,
49250907000106,ESPACO LA PLENITUD,RN,Natal,2408102,CAPIM MACIO,secundario,0,,,,,,
49251755000158,FLUIR FISIO,MA,São Luís,2111300,BEQUIMAO,secundario,0,,,,,,
49255884000114,AXIOS STUDIO DE PILATES E TREINAMENTO FUNCIONAL,SC,Chapecó,4204202,SAO CRISTOVAO,principal,0,,,,,,
34369039002499,,RS,Porto Alegre,4314902,PARTENON,secundario,0,,,,,,
49260470000183,VIVIANE GRUPIONI FISIOTERAPIA E ESTETICA,SP,Cravinhos,3513108,JARDIM ITAPUA,secundario,0,,,,,,
49263646000150,,SC,Iomerê,4207577,CENTRO,principal,0,,,,,,
49265054000178,CENTRO DE TREINAMENTO HAJIME,GO,Goianésia,5208608,RESIDENCIAL LAURENTINO MARTINS,secundario,0,,,,,,
49269598000108,,SP,Igarapava,3520103,CENTRO,secundario,0,,,,,,
49270553000153,,RS,Porto Alegre,4314902,VILA IPIRANGA,secundario,0,,,,,,
49271053000136,STUDIO JU CORTEZ,MS,Campo Grande,5002704,BAIRRO SEMINARIO,principal,0,,,,,,
49297533000176,CFISIOBARBARA DIAS,AP,Macapá,1600303,CENTRAL,secundario,0,,,,,,
49303386000108,MP FIT,PE,Cabo de Santo Agostinho,2602902,GARAPU,principal,0,,,,,,
49310531000170,ACADEMIA FORT BENEDITO,SC,Benedito Novo,4202206,CENTRO,principal,0,,,,,,
49310962000136,NAYANE DIONYSIO ACADEMIA DE GINASTICA RITMICA,SP,Botucatu,3507506,JARDIM BANDEIRANTES,principal,0,,,,,,
49313276000119,VITESSE STUDIO,BA,Salvador,2927408,CABULA,principal,0,,,,,,
49313324000179,MN QUALIDADE DE VIDA E ASSESSORIA ESPORTIVA,PE,Aliança,2600708,TUPAOCA,principal,0,,,,,,
49317919000100,IMPERIO FITNESS,MA,Formosa da Serra Negra,2104099,VILA VIANA,principal,0,,,,,,
49323126000196,FOCO FITNESS ACADEMIA,MT,Cuiabá,5103403,SOL NASCENTE,principal,0,,,,,,
49325278000128,CLINICA TIA - AMANDA OLIVEIRA,PB,João Pessoa,2507507,JARDIM OCEANIA,secundario,0,,,,,,
49327176000141,ESPACO SAUDE FISIOTERAPIA,PA,Ananindeua,1500800,CENTRO,secundario,0,,,,,,
49330446000173,,MG,Pouso Alegre,3152501,CENTRO,principal,0,,,,,,
49341286000168,R7 ACADEMIA,SP,São Paulo,3550308,JARAGUA,principal,1,alta,num+rua+nome,100,100,0430da21-5c51-4f6e-86f4-5666d69cf000,R7 ACADEMIA 
49349109000128,,PR,Curitiba,4106902,CAPAO DA IMBUIA,principal,0,,,,,,
49350889000126,CLINICA MULTIDISCIPLINAR DE SAUDE E ESPORTE LULA +,BA,Itaberaba,2914703,CENTRO,secundario,0,,,,,,
49355540000187,AEROGYM,SC,Florianópolis,4205407,JURERE,principal,0,,,,,,
49359464000188,PANTHER CROSS,BA,Amélia Rodrigues,2901106,ITAPICURU,principal,0,,,,,,
49364260000135,I MORAES SERVICOS,SP,São Paulo,3550308,PERDIZES,principal,0,,,,,,
49365998000117,,RS,Gramado,4309100,PIRATINI,principal,0,,,,,,
49369225000109,FLEX GYM,SC,Alfredo Wagner,4200705,CENTRO,principal,0,,,,,,
49370386000112,STUDIO CZ FISIOTERAPIA E PILATES,MS,Dourados,5003702,VILA PLANALTO,secundario,0,,,,,,
49371564000120,,MG,Campo Belo,3111200,ARNALDOS,principal,0,,,,,,
38125393000302,BLUEFIT ACADEMIA - CIDADE NOVA,PA,Ananindeua,1500800,CIDADE NOVA,principal,0,,,,,,
49378252000148,ARIANE NOGUEIRA FISIOTERAPIA E ESTETICA,RS,Santo Ângelo,4317509,CENTRO,secundario,0,,,,,,
49382452000174,PHYSICAL CENTER CENTRO DE TREINAMENTO LTDA,SP,Pirajuí,3538907,VILA ORTIZ,principal,0,,,,,,
49382681000199,,SC,Timbó,4218202,CAPITAIS,principal,0,,,,,,
49383143000119,OLIMPO CENTRO DE TREINAMENTO E ASSESSORIA,PA,Castanhal,1502400,SALLES JARDINS,principal,0,,,,,,
49389896000131,STUDIO INTEGRATIVA,RS,Guaíba,4309308,COLINA,principal,1,alta,num+rua+nome,100,100,0382368d-dad6-41e8-89fd-f83f9e504cac,STUDIO INTEGRATIVA 
49390105000193,STAY FIT,SP,Cunha,3513603,CENTRO,principal,0,,,,,,
49394495000170,ESPACO TERAPEUTICO E PEDAGOGICO ESTIMULE-ETPE,AM,Manaus,1302603,PETROPOLIS,principal,0,,,,,,
49400032000173,,SP,São Paulo,3550308,BARRA FUNDA,secundario,0,,,,,,
49401371000174,ANANDA YOGA E TERAPIA CONSCIENCIAL,MG,Campos Gerais,3111606,CIDADE NOVA,secundario,0,,,,,,
49403804000120,BEM ME QUER REABILITACAO NEUROFUNCIONAL,RS,Porto Alegre,4314902,RIO BRANCO,secundario,0,,,,,,
13396172001220,,SC,Joaçaba,4209003,CENTRO,principal,0,,,,,,
49406647000107,FISIOTERAPIA E STUDIO DE PILATES IEDA ZAMARCHI,RS,Tenente Portela,4321402,CENTRO,secundario,0,,,,,,
49416176000118,,PR,Cascavel,4104808,CENTRO,principal,0,,,,,,
49419172000193,JP STUDIO FITNESS,PA,Altamira,1500602,BELA VISTA,principal,1,alta,num+rua+nome,100,100,82333bf9-d511-435d-8124-0eaea03d9bad, JP STUDIO FITNESS
41817725000235,PRO10 TRAINING ACADEMIA,MG,Pouso Alegre,3152501,JARDIM OLIMPICO,principal,0,,,,,,
49421374000170,,RJ,Barra do Piraí,3300308,VARGEM ALEGRE,principal,0,,,,,,
49422498000170,BE STRONG,BA,Conceição do Coité,2908408,VILA TOIDE,principal,0,,,,,,
49424362000107,SPEED STORE PRODUCOES & SERVICOS,MA,São Luís,2111300,RESIDENCIAL  VINHAIS II,secundario,0,,,,,,
49430825000135,STUDIO PERSONAL BODY SPACE,PA,Belém,1501402,PEDREIRA,principal,0,,,,,,
49437105000100,DONE CAVALCANTI - CONSULTORIA FITNESS,RN,Natal,2408102,LAGOA NOVA,secundario,0,,,,,,
49438816000190,PRIME SOLUTIONS,MA,Governador Nunes Freire,2104677,CENTRO,secundario,0,,,,,,
49441240000110,BOX CRISTIAN DANTAS,BA,Belmonte,2903409,CENTRO - SEDE,principal,0,,,,,,
49441946000182,,SP,São Paulo,3550308,PINHEIROS,secundario,0,,,,,,
49442697000140,STUDIO BERTELLI'S,SP,Sorocaba,3552205,JARDIM NOVO HORIZONTE,principal,0,,,,,,
49443173000173,,MG,Bicas,3106903,CENTRO,principal,0,,,,,,
49448309000138,ESPACO RELAX - SAUDE E BEM-ESTAR,MG,Curvelo,3120904,MARIA AMALIA,secundario,0,,,,,,
49450369000195,CT FIT,PA,Anajás,1500701,CENTRO,principal,0,,,,,,
49455046000194,CROSSFIT SAUDE INDAIATUBA,SP,Indaiatuba,3520509,JARDIM SANTA RITA,principal,1,media,nome+rua,77,100,ea390477-97ba-4caf-9439-407e6dc3bb44,CROSSFIT SAUDE INDAIATUBA
49455681000171,CLINICAR REABILITAR,TO,Sandolândia,1718840,CENTRO,secundario,0,,,,,,
49456391000142,,SP,São Paulo,3550308,BELA VISTA,secundario,0,,,,,,
49457885000141,STUDIO SIMONE MAHASIN DANCE THERAPY,SC,Blumenau,4202404,TESTO SALTO,secundario,0,,,,,,
49458256000136,NR CROSS,SP,Jaguariúna,3524709,SANTA MARIA,principal,0,,,,,,
49460038000136,GUILHERME PINHEIRO ASSESSORIA ESPORTIVA,SP,Jundiaí,3525904,JARDIM CAROLINA,principal,0,,,,,,
26749057000262,,SP,Poá,3539806,CENTRO,principal,0,,,,,,
49463798000105,STUDIO MARCELA JACOMINI,SP,São Joaquim da Barra,3549409,CENTRO,principal,0,,,,,,
18352777000342,BODY FIT,AP,Macapá,1600303,UNIVERSIDADE,principal,0,,,,,,
49479895000188,NILTON CARLOS TERAPEUTA OCUPACIONAL,PB,João Pessoa,2507507,CENTRO,secundario,0,,,,,,
37152363000233,,SP,Sorocaba,3552205,JARDIM EMILIA,principal,0,,,,,,
49485769000136,EXODO INTEGRACAO EM SAUDE,PR,Ibiporã,4109807,SETOR 1,secundario,0,,,,,,
49490159000120,SAUDE ATIVA,BA,Seabra,2929909,TAMBORIL,secundario,0,,,,,,
49494171000103,AGILE TREINAMENTO PERSONALIZADO,RS,Porto Alegre,4314902,MENINO DEUS,principal,0,,,,,,
49500544000101,CLINICA DE FISIOTERAPIA VYTA,SP,São Paulo,3550308,CONSOLACAO,secundario,0,,,,,,
49501170000149,ENGENHO DO MOVIMENTO,RS,Dois Irmãos,4306403,UNIAO,principal,0,,,,,,
49503603000103,JL - FISIOTERAPIA&PILATES,CE,Fortaleza,2304400,AMADEU FURTADO,secundario,1,alta,num+rua+nome,100,100,cc50592c-2196-4763-b1ff-adc5fd038abb,JL Fisioterapia e Pilates
49521759000109,ACADEMIA POWER FITNESS,BA,Araci,2902104,SAO JOAO,principal,0,,,,,,
45752273000120,BRASIL EMPREENDIMENTO,MA,Imperatriz,2105302,VILA DAVI II,secundario,0,,,,,,
49527219000132,AQUADEMIA,RO,Porto Velho,1100205,CALADINHO,principal,0,,,,,,
49532712000140,GUIDE FISIO - TRATAMENTO GUIADO COM EXCELENCIA,MG,Salinas,3157005,CENTRO,secundario,0,,,,,,
49542815000191,CROSS LIFE POWER FITNESS,MT,Nova Canaã do Norte,5106216,CENTRO,principal,0,,,,,,
49543208000146,JR TREINAMENTOS,MT,Cuiabá,5103403,DOM AQUINO,principal,1,media,nome+rua,92,100,ee5f6b94-04ca-4f81-ab7e-5390c15d8079,JR TREINAMENTOS
49546543000106,CT SPARTA,ES,Conceição do Castelo,3201704,NICOLAU DE VARGAS E SILVA,principal,0,,,,,,
49549386000184,INDIGO STUDIO YOGA & PILATES,MG,Jaboticatubas,3134608,CAMINHO DA SERRA I,principal,0,,,,,,
49552931000191,X-PHYSIQUE TRAINING,PB,Santa Rita,2513703,LOT NOVO HORIZONTE VARZEA NOVA,principal,1,media,nome+rua,100,100,79f8eabe-a01d-4f57-9eaa-f23845141e71,X - Physique Training
49554993000132,TANISE PINHEIRO MOLINA FISIOTERAPIA E PILATES,RS,Esteio,4307708,VILA RICA,secundario,0,,,,,,
49557100000102,ARENA FIRE,PA,Breves,1501808,CENTRO,principal,0,,,,,,
49557858000140,STUDIO EVA,PA,Santarém,1506807,SANTANA,principal,0,,,,,,
29290152000310,NUCLEO DE ATENCAO A SAUDE,RJ,Barra Mansa,3300407,ANO BOM,secundario,0,,,,,,
49572006000122,FALCON 7NOVE,SE,Itabaiana,2802908,ANÍZIO AMANCIO DE OLIVEIRA,principal,0,,,,,,
49572360000157,STUDIO IOHANA RIBEIRO,MT,Cuiabá,5103403,POPULAR,principal,0,,,,,,
49573794000171,,SP,São Pedro,3550407,SANTA CRUZ,secundario,0,,,,,,
49576078000148,RODRIGO,PR,Ponta Grossa,4119905,CENTRO,principal,0,,,,,,
49578253000136,,RS,Santa Maria,4316907,CENTRO,secundario,0,,,,,,
49579891000171,,RS,Pelotas,4314407,LARANJAL,principal,0,,,,,,
49582440000193,CROSS TRAINING JOTA PE,AP,Santana,1600600,FONTE NOVA,principal,0,,,,,,
49587262000193,,DF,Brasília,5300108,TAGUATINGA NORTE (TAGUATINGA),secundario,0,,,,,,
